LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVK,BCI,AMPLITUD,LTRENDIDX,M,2014-09,100.8675,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2014-10,100.8416,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2014-11,100.937,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2014-12,100.579,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-01,100.6,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-02,100.8926,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-03,100.7005,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-04,100.5456,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-05,100.0965,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-06,100.0918,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-07,99.94582,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-08,100.0419,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-09,99.97125,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-10,100.1013,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-11,99.80849,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2015-12,100.1571,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-01,101.4177,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-02,101.9212,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-03,101.6531,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-04,100.9871,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-05,100.6065,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-06,100.6784,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-07,100.958,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-08,100.4729,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-09,100.1221,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-10,99.8326,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-11,100.2617,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2016-12,101.2837,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-01,102.1159,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-02,102.0994,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-03,100.9768,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-04,99.91469,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-05,99.43536,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-06,99.26539,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-07,99.54314,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-08,100.2952,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-09,100.8118,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-10,101.1143,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-11,100.7794,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2017-12,100.5097,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-01,100.2487,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-02,101.0462,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-03,101.4348,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-04,101.1412,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-05,100.4542,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-06,99.89478,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-07,99.61955,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-08,99.52946,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-09,99.61433,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-10,99.59218,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-11,99.6913,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2018-12,99.6667,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-01,99.32526,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-02,98.79301,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-03,97.43479,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-04,96.5366,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-05,97.09184,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-06,97.50911,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-07,96.90628,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-08,96.94737,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-09,97.31289,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-10,97.18462,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-11,97.89716,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2019-12,98.48861,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-01,98.87199,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-02,97.61399,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-03,94.49919,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-04,90.64371,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-05,90.81241,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-06,93.68023,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-07,96.41453,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-08,97.98006,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-09,98.62416,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-10,99.69832,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-11,100.0317,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2020-12,99.29604,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-01,98.43482,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-02,98.24921,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-03,99.08001,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-04,100.5079,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-05,100.9385,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-06,101.2729,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-07,100.7309,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-08,99.7424,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-09,98.99772,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-10,98.39046,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-11,98.24745,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2021-12,97.95943,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2022-01,97.68457,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2022-02,97.70014,
SVK,BCI,AMPLITUD,LTRENDIDX,M,2022-03,98.53869,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-01,100.0541,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-02,99.63638,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-03,99.52048,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-04,99.65273,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-05,99.71592,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-06,99.5536,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-07,99.23785,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-08,98.675,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-09,98.15065,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-10,97.66489,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-11,96.8838,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2008-12,95.90347,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-01,94.91804,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-02,94.41447,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-03,94.4557,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-04,94.92237,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-05,95.74978,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-06,96.60858,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-07,97.30495,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-08,97.7237,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-09,98.04863,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-10,98.45822,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-11,98.9808,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2009-12,99.51054,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-01,100.0704,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-02,100.6264,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-03,101.0837,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-04,101.2876,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-05,101.2372,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-06,101.127,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-07,100.988,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-08,100.8964,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-09,100.7684,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-10,100.4523,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-11,100.216,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2010-12,100.3272,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-01,100.6509,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-02,100.9315,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-03,101.156,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-04,101.421,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-05,101.3479,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-06,100.9639,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-07,100.5457,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-08,100.2347,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-09,99.97977,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-10,99.94719,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-11,100.186,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2011-12,100.5132,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-01,100.7662,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-02,100.9176,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-03,100.6909,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-04,100.4077,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-05,100.0521,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-06,99.91447,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-07,99.86634,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-08,99.74373,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-09,99.60807,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-10,99.54143,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-11,99.79852,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2012-12,100.0387,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-01,100.2471,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-02,100.2494,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-03,100.0429,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-04,99.61481,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-05,99.36111,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-06,99.43459,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-07,99.47465,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-08,99.81061,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-09,100.4068,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-10,100.9031,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-11,101.148,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2013-12,101.1771,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-01,101.3118,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-02,101.3446,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-03,101.419,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-04,101.1462,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-05,100.4791,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-06,99.80617,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-07,99.55353,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-08,99.76202,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-09,99.76672,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-10,99.49426,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-11,99.13083,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2014-12,98.82172,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-01,98.65834,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-02,98.62727,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-03,98.77356,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-04,99.24823,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-05,99.73642,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-06,99.89927,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-07,99.88415,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-08,99.96545,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-09,100.1504,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-10,100.3436,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-11,100.3414,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2015-12,100.3271,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-01,100.2177,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-02,100.1039,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-03,100.1308,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-04,100.2672,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-05,100.4759,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-06,100.7569,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-07,100.7424,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-08,100.4307,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-09,100.2003,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-10,100.2381,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-11,100.459,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2016-12,100.7786,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-01,100.8434,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-02,100.8734,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-03,100.9099,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-04,100.9981,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-05,101.1343,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-06,101.5378,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-07,101.7784,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-08,101.5836,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-09,101.4983,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-10,101.6724,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-11,101.7985,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2017-12,101.7725,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-01,101.4856,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-02,101.3253,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-03,101.2671,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-04,101.4605,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-05,101.7144,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-06,101.7618,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-07,101.7918,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-08,101.6817,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-09,101.4095,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-10,101.229,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-11,101.0908,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2018-12,100.8561,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-01,100.7124,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-02,100.6234,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-03,100.5864,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-04,100.5419,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-05,100.4595,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-06,100.2021,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-07,100.0179,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-08,99.94656,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-09,99.88862,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-10,99.88988,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-11,100.1174,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2019-12,100.2853,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-01,100.3113,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-02,100.165,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-03,99.49819,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-04,98.52766,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-05,98.09653,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-06,98.40234,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-07,98.93718,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-08,99.22939,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-09,99.4872,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-10,99.79913,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-11,100.0726,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2020-12,100.4912,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-01,100.7831,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-02,101.0134,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-03,101.3418,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-04,101.726,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-05,102.0689,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-06,102.2103,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-07,102.1893,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-08,102.1857,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-09,102.3763,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-10,102.6122,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-11,102.5216,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2021-12,102.2571,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2022-01,101.8161,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2022-02,101.4861,
DNK,BCI,AMPLITUD,LTRENDIDX,M,2022-03,101.3032,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-01,104.3519,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-02,104.5402,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-03,104.2455,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-04,103.6331,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-05,102.881,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-06,102.0619,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-07,101.1649,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-08,100.0792,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-09,98.65651,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-10,96.96164,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-11,95.04098,
IND,BCI,AMPLITUD,LTRENDIDX,M,2008-12,92.96339,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-01,91.08673,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-02,90.00598,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-03,90.30045,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-04,91.48503,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-05,93.10163,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-06,94.92051,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-07,96.70955,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-08,98.23884,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-09,99.31507,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-10,100.0757,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-11,100.6246,
IND,BCI,AMPLITUD,LTRENDIDX,M,2009-12,100.9831,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-01,101.2532,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-02,101.5163,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-03,101.8204,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-04,102.174,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-05,102.5903,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-06,103.0804,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-07,103.5849,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-08,104.0166,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-09,104.2879,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-10,104.4116,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-11,104.365,
IND,BCI,AMPLITUD,LTRENDIDX,M,2010-12,104.1011,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-01,103.7309,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-02,103.3638,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-03,103.0536,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-04,102.743,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-05,102.3316,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-06,101.7439,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-07,101.099,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-08,100.5721,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-09,100.3124,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-10,100.2441,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-11,100.288,
IND,BCI,AMPLITUD,LTRENDIDX,M,2011-12,100.392,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-01,100.45,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-02,100.3184,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-03,99.87971,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-04,99.29458,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-05,98.76701,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-06,98.45535,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-07,98.32595,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-08,98.34515,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-09,98.48895,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-10,98.60423,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-11,98.47902,
IND,BCI,AMPLITUD,LTRENDIDX,M,2012-12,97.9414,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-01,97.19888,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-02,96.51308,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-03,96.07938,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-04,95.84972,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-05,95.78373,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-06,95.8957,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-07,96.13788,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-08,96.50268,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-09,96.99466,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-10,97.47987,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-11,97.77337,
IND,BCI,AMPLITUD,LTRENDIDX,M,2013-12,97.73343,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-01,97.5476,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-02,97.45763,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-03,97.63044,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-04,97.93311,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-05,98.17579,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-06,98.22478,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-07,98.17551,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-08,98.165,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-09,98.28255,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-10,98.44171,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-11,98.50202,
IND,BCI,AMPLITUD,LTRENDIDX,M,2014-12,98.34926,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-01,98.07446,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-02,97.79282,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-03,97.58474,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-04,97.44354,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-05,97.35766,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-06,97.3258,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-07,97.31688,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-08,97.3019,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-09,97.26283,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-10,97.20764,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-11,97.14634,
IND,BCI,AMPLITUD,LTRENDIDX,M,2015-12,97.08319,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-01,97.01504,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-02,96.93145,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-03,96.81989,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-04,96.68633,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-05,96.5408,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-06,96.40504,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-07,96.33199,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-08,96.4156,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-09,96.73795,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-10,97.15961,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-11,97.50118,
IND,BCI,AMPLITUD,LTRENDIDX,M,2016-12,97.62559,
